,USD,GBP,JPY,AUD,CAD,EUR
1957-11-05,3.28,,,,,
1957-11-06,3.28,,,,,
1957-11-07,3.28,,,,,
1957-11-08,3.28,,,,,
1957-11-11,3.28,,,,,
1957-11-12,3.28,,,,,
1957-11-13,3.28,,,,,
1957-11-14,3.28,,,,,
1957-11-15,3.28,,,,,
1957-11-18,3.28,,,,,
1957-11-19,3.28,,,,,
1957-11-20,3.28,,,,,
1957-11-21,3.28,,,,,
1957-11-22,3.28,,,,,
1957-11-25,3.28,,,,,
1957-11-26,3.28,,,,,
1957-11-27,3.28,,,,,
1957-11-28,3.28,,,,,
1957-11-29,3.28,,,,,
1957-12-02,3.28,,,,,
1957-12-03,3.28,,,,,
1957-12-04,3.28,,,,,
1957-12-05,3.28,,,,,
1957-12-06,3.28,,,,,
1957-12-09,3.28,,,,,
1957-12-10,3.28,,,,,
1957-12-11,3.28,,,,,
1957-12-12,3.28,,,,,
1957-12-13,3.28,,,,,
1957-12-16,3.28,,,,,
1957-12-17,3.28,,,,,
1957-12-18,3.28,,,,,
1957-12-19,3.28,,,,,
1957-12-20,3.28,,,,,
1957-12-23,3.28,,,,,
1957-12-24,3.28,,,,,
1957-12-25,3.28,,,,,
1957-12-26,3.28,,,,,
1957-12-27,3.28,,,,,
1957-12-30,3.28,,,,,
1957-12-31,3.28,,,,,
1958-01-01,2.72,,,,,
1958-01-02,2.72,,,,,
1958-01-03,2.72,,,,,
1958-01-06,2.72,,,,,
1958-01-07,2.72,,,,,
1958-01-08,2.72,,,,,
1958-01-09,2.72,,,,,
1958-01-10,2.72,,,,,
1958-01-13,2.72,,,,,
1958-01-14,2.72,,,,,
1958-01-15,2.72,,,,,
1958-01-16,2.72,,,,,
1958-01-17,2.72,,,,,
1958-01-20,2.72,,,,,
1958-01-21,2.72,,,,,
1958-01-22,2.72,,,,,
1958-01-23,2.72,,,,,
1958-01-24,2.72,,,,,
1958-01-27,2.72,,,,,
1958-01-28,2.72,,,,,
1958-01-29,2.72,,,,,
1958-01-30,2.72,,,,,
1958-01-31,2.72,,,,,
1958-02-03,2.72,,,,,
1958-02-04,2.72,,,,,
1958-02-05,2.72,,,,,
1958-02-06,2.72,,,,,
1958-02-07,2.72,,,,,
1958-02-10,2.72,,,,,
1958-02-11,2.72,,,,,
1958-02-12,2.72,,,,,
1958-02-13,2.72,,,,,
1958-02-14,2.72,,,,,
1958-02-17,2.72,,,,,
1958-02-18,2.72,,,,,
1958-02-19,2.72,,,,,
1958-02-20,2.72,,,,,
1958-02-21,2.72,,,,,
1958-02-24,2.72,,,,,
1958-02-25,2.72,,,,,
1958-02-26,2.72,,,,,
1958-02-27,2.72,,,,,
1958-02-28,2.72,,,,,
1958-03-03,2.72,,,,,
1958-03-04,2.72,,,,,
1958-03-05,2.72,,,,,
1958-03-06,2.72,,,,,
1958-03-07,2.72,,,,,
1958-03-10,2.72,,,,,
1958-03-11,2.72,,,,,
1958-03-12,2.72,,,,,
1958-03-13,2.72,,,,,
1958-03-14,2.72,,,,,
1958-03-17,2.72,,,,,
1958-03-18,2.72,,,,,
1958-03-19,2.72,,,,,
1958-03-20,2.72,,,,,
1958-03-21,2.72,,,,,
1958-03-24,2.72,,,,,
1958-03-25,2.72,,,,,
1958-03-26,2.72,,,,,
1958-03-27,2.72,,,,,
1958-03-28,2.72,,,,,
1958-03-31,2.72,,,,,
1958-04-01,1.26,,,,,
1958-04-02,1.26,,,,,
1958-04-03,1.26,,,,,
1958-04-04,1.26,,,,,
1958-04-07,1.26,,,,,
1958-04-08,1.26,,,,,
1958-04-09,1.26,,,,,
1958-04-10,1.26,,,,,
1958-04-11,1.26,,,,,
1958-04-14,1.26,,,,,
1958-04-15,1.26,,,,,
1958-04-16,1.26,,,,,
1958-04-17,1.26,,,,,
1958-04-18,1.26,,,,,
1958-04-21,1.26,,,,,
1958-04-22,1.26,,,,,
1958-04-23,1.26,,,,,
1958-04-24,1.26,,,,,
1958-04-25,1.26,,,,,
1958-04-28,1.26,,,,,
1958-04-29,1.26,,,,,
1958-04-30,1.26,,,,,
1958-05-01,0.63,,,,,
1958-05-02,0.63,,,,,
1958-05-05,0.63,,,,,
1958-05-06,0.63,,,,,
1958-05-07,0.63,,,,,
1958-05-08,0.63,,,,,
1958-05-09,0.63,,,,,
1958-05-12,0.63,,,,,
1958-05-13,0.63,,,,,
1958-05-14,0.63,,,,,
1958-05-15,0.63,,,,,
1958-05-16,0.63,,,,,
1958-05-19,0.63,,,,,
1958-05-20,0.63,,,,,
1958-05-21,0.63,,,,,
1958-05-22,0.63,,,,,
1958-05-23,0.63,,,,,
1958-05-26,0.63,,,,,
1958-05-27,0.63,,,,,
1958-05-28,0.63,,,,,
1958-05-29,0.63,,,,,
1958-05-30,0.63,,,,,
1958-06-02,0.63,,,,,
1958-06-03,0.63,,,,,
1958-06-04,0.63,,,,,
1958-06-05,0.63,,,,,
1958-06-06,0.63,,,,,
1958-06-09,0.63,,,,,
1958-06-10,0.63,,,,,
1958-06-11,0.63,,,,,
1958-06-12,0.63,,,,,
1958-06-13,0.63,,,,,
1958-06-16,0.63,,,,,
1958-06-17,0.63,,,,,
1958-06-18,0.63,,,,,
1958-06-19,0.63,,,,,
1958-06-20,0.63,,,,,
1958-06-23,0.63,,,,,
1958-06-24,0.63,,,,,
1958-06-25,0.63,,,,,
1958-06-26,0.63,,,,,
1958-06-27,0.63,,,,,
1958-06-30,0.63,,,,,
1958-07-01,0.68,,,,,
1958-07-02,0.68,,,,,
1958-07-03,0.68,,,,,
1958-07-04,0.68,,,,,
1958-07-07,0.68,,,,,
1958-07-08,0.68,,,,,
1958-07-09,0.68,,,,,
1958-07-10,0.68,,,,,
1958-07-11,0.68,,,,,
1958-07-14,0.68,,,,,
1958-07-15,0.68,,,,,
1958-07-16,0.68,,,,,
1958-07-17,0.68,,,,,
1958-07-18,0.68,,,,,
1958-07-21,0.68,,,,,
1958-07-22,0.68,,,,,
1958-07-23,0.68,,,,,
1958-07-24,0.68,,,,,
1958-07-25,0.68,,,,,
1958-07-28,0.68,,,,,
1958-07-29,0.68,,,,,
1958-07-30,0.68,,,,,
1958-07-31,0.68,,,,,
1958-08-01,1.53,,,,,
1958-08-04,1.53,,,,,
1958-08-05,1.53,,,,,
1958-08-06,1.53,,,,,
1958-08-07,1.53,,,,,
1958-08-08,1.53,,,,,
1958-08-11,1.53,,,,,
1958-08-12,1.53,,,,,
1958-08-13,1.53,,,,,
1958-08-14,1.53,,,,,
1958-08-15,1.53,,,,,
1958-08-18,1.53,,,,,
1958-08-19,1.53,,,,,
1958-08-20,1.53,,,,,
1958-08-21,1.53,,,,,
1958-08-22,1.53,,,,,
1958-08-25,1.53,,,,,
1958-08-26,1.53,,,,,
1958-08-27,1.53,,,,,
1958-08-28,1.53,,,,,
1958-08-29,1.53,,,,,
1958-09-01,1.76,,,,,
1958-09-02,1.76,,,,,
1958-09-03,1.76,,,,,
1958-09-04,1.76,,,,,
1958-09-05,1.76,,,,,
1958-09-08,1.76,,,,,
1958-09-09,1.76,,,,,
1958-09-10,1.76,,,,,
1958-09-11,1.76,,,,,
1958-09-12,1.76,,,,,
1958-09-15,1.76,,,,,
1958-09-16,1.76,,,,,
1958-09-17,1.76,,,,,
1958-09-18,1.76,,,,,
1958-09-19,1.76,,,,,
1958-09-22,1.76,,,,,
1958-09-23,1.76,,,,,
1958-09-24,1.76,,,,,
1958-09-25,1.76,,,,,
1958-09-26,1.76,,,,,
1958-09-29,1.76,,,,,
1958-09-30,1.76,,,,,
1958-10-01,1.8,,,,,
1958-10-02,1.8,,,,,
1958-10-03,1.8,,,,,
1958-10-06,1.8,,,,,
1958-10-07,1.8,,,,,
1958-10-08,1.8,,,,,
1958-10-09,1.8,,,,,
1958-10-10,1.8,,,,,
1958-10-13,1.8,,,,,
1958-10-14,1.8,,,,,
1958-10-15,1.8,,,,,
1958-10-16,1.8,,,,,
1958-10-17,1.8,,,,,
1958-10-20,1.8,,,,,
1958-10-21,1.8,,,,,
1958-10-22,1.8,,,,,
1958-10-23,1.8,,,,,
1958-10-24,1.8,,,,,
1958-10-27,1.8,,,,,
1958-10-28,1.8,,,,,
1958-10-29,1.8,,,,,
1958-10-30,1.8,,,,,
1958-10-31,1.8,,,,,
1958-11-03,1.8,,,,,
1958-11-04,1.8,,,,,
1958-11-05,1.8,,,,,
1958-11-06,1.8,,,,,
1958-11-07,1.8,,,,,
1958-11-10,1.8,,,,,
1958-11-11,1.8,,,,,
1958-11-12,1.8,,,,,
1958-11-13,1.8,,,,,
1958-11-14,1.8,,,,,
1958-11-17,1.8,,,,,
1958-11-18,1.8,,,,,
1958-11-19,1.8,,,,,
1958-11-20,1.8,,,,,
1958-11-21,1.8,,,,,
1958-11-24,1.8,,,,,
1958-11-25,1.8,,,,,
1958-11-26,1.8,,,,,
1958-11-27,1.8,,,,,
1958-11-28,1.8,,,,,
1958-12-01,2.42,,,,,
1958-12-02,2.42,,,,,
1958-12-03,2.42,,,,,
1958-12-04,2.42,,,,,
1958-12-05,2.42,,,,,
1958-12-08,2.42,,,,,
1958-12-09,2.42,,,,,
1958-12-10,2.42,,,,,
1958-12-11,2.42,,,,,
1958-12-12,2.42,,,,,
1958-12-15,2.42,,,,,
1958-12-16,2.42,,,,,
1958-12-17,2.42,,,,,
1958-12-18,2.42,,,,,
1958-12-19,2.42,,,,,
1958-12-22,2.42,,,,,
1958-12-23,2.42,,,,,
1958-12-24,2.42,,,,,
1958-12-25,2.42,,,,,
1958-12-26,2.42,,,,,
1958-12-29,2.42,,,,,
1958-12-30,2.42,,,,,
1958-12-31,2.42,,,,,
1959-01-01,2.48,,,,,
1959-01-02,2.48,,,,,
1959-01-05,2.48,,,,,
1959-01-06,2.48,,,,,
1959-01-07,2.48,,,,,
1959-01-08,2.48,,,,,
1959-01-09,2.48,,,,,
1959-01-12,2.48,,,,,
1959-01-13,2.48,,,,,
1959-01-14,2.48,,,,,
1959-01-15,2.48,,,,,
1959-01-16,2.48,,,,,
1959-01-19,2.48,,,,,
1959-01-20,2.48,,,,,
1959-01-21,2.48,,,,,
1959-01-22,2.48,,,,,
1959-01-23,2.48,,,,,
1959-01-26,2.48,,,,,
1959-01-27,2.48,,,,,
1959-01-28,2.48,,,,,
1959-01-29,2.48,,,,,
1959-01-30,2.48,,,,,
1959-02-02,2.48,,,,,
1959-02-03,2.48,,,,,
1959-02-04,2.48,,,,,
1959-02-05,2.48,,,,,
1959-02-06,2.48,,,,,
1959-02-09,2.48,,,,,
1959-02-10,2.48,,,,,
1959-02-11,2.48,,,,,
1959-02-12,2.48,,,,,
1959-02-13,2.48,,,,,
1959-02-16,2.48,,,,,
1959-02-17,2.48,,,,,
1959-02-18,2.48,,,,,
1959-02-19,2.48,,,,,
1959-02-20,2.48,,,,,
1959-02-23,2.48,,,,,
1959-02-24,2.48,,,,,
1959-02-25,2.48,,,,,
1959-02-26,2.48,,,,,
1959-02-27,2.48,,,,,
1959-03-02,2.48,,,,,
1959-03-03,2.48,,,,,
1959-03-04,2.48,,,,,
1959-03-05,2.48,,,,,
1959-03-06,2.48,,,,,
1959-03-09,2.48,,,,,
1959-03-10,2.48,,,,,
1959-03-11,2.48,,,,,
1959-03-12,2.48,,,,,
1959-03-13,2.48,,,,,
1959-03-16,2.48,,,,,
1959-03-17,2.48,,,,,
1959-03-18,2.48,,,,,
1959-03-19,2.48,,,,,
1959-03-20,2.48,,,,,
1959-03-23,2.48,,,,,
1959-03-24,2.48,,,,,
1959-03-25,2.48,,,,,
1959-03-26,2.48,,,,,
1959-03-27,2.48,,,,,
1959-03-30,2.48,,,,,
1959-03-31,2.48,,,,,
1959-04-01,2.96,,,,,
1959-04-02,2.96,,,,,
1959-04-03,2.96,,,,,
1959-04-06,2.96,,,,,
1959-04-07,2.96,,,,,
1959-04-08,2.96,,,,,
1959-04-09,2.96,,,,,
1959-04-10,2.96,,,,,
1959-04-13,2.96,,,,,
1959-04-14,2.96,,,,,
1959-04-15,2.96,,,,,
1959-04-16,2.96,,,,,
1959-04-17,2.96,,,,,
1959-04-20,2.96,,,,,
1959-04-21,2.96,,,,,
1959-04-22,2.96,,,,,
1959-04-23,2.96,,,,,
1959-04-24,2.96,,,,,
1959-04-27,2.96,,,,,
1959-04-28,2.96,,,,,
1959-04-29,2.96,,,,,
1959-04-30,2.96,,,,,
1959-05-01,2.9,,,,,
1959-05-04,2.9,,,,,
1959-05-05,2.9,,,,,
1959-05-06,2.9,,,,,
1959-05-07,2.9,,,,,
1959-05-08,2.9,,,,,
1959-05-11,2.9,,,,,
1959-05-12,2.9,,,,,
1959-05-13,2.9,,,,,
1959-05-14,2.9,,,,,
1959-05-15,2.9,,,,,
1959-05-18,2.9,,,,,
1959-05-19,2.9,,,,,
1959-05-20,2.9,,,,,
1959-05-21,2.9,,,,,
1959-05-22,2.9,,,,,
1959-05-25,2.9,,,,,
1959-05-26,2.9,,,,,
1959-05-27,2.9,,,,,
1959-05-28,2.9,,,,,
1959-05-29,2.9,,,,,
1959-06-01,3.39,,,,,
1959-06-02,3.39,,,,,
1959-06-03,3.39,,,,,
1959-06-04,3.39,,,,,
1959-06-05,3.39,,,,,
1959-06-08,3.39,,,,,
1959-06-09,3.39,,,,,
1959-06-10,3.39,,,,,
1959-06-11,3.39,,,,,
1959-06-12,3.39,,,,,
1959-06-15,3.39,,,,,
1959-06-16,3.39,,,,,
1959-06-17,3.39,,,,,
1959-06-18,3.39,,,,,
1959-06-19,3.39,,,,,
1959-06-22,3.39,,,,,
1959-06-23,3.39,,,,,
1959-06-24,3.39,,,,,
1959-06-25,3.39,,,,,
1959-06-26,3.39,,,,,
1959-06-29,3.39,,,,,
1959-06-30,3.39,,,,,
1959-07-01,3.47,,,,,
1959-07-02,3.47,,,,,
1959-07-03,3.47,,,,,
1959-07-06,3.47,,,,,
1959-07-07,3.47,,,,,
1959-07-08,3.47,,,,,
1959-07-09,3.47,,,,,
1959-07-10,3.47,,,,,
1959-07-13,3.47,,,,,
1959-07-14,3.47,,,,,
1959-07-15,3.47,,,,,
1959-07-16,3.47,,,,,
1959-07-17,3.47,,,,,
1959-07-20,3.47,,,,,
1959-07-21,3.47,,,,,
1959-07-22,3.47,,,,,
1959-07-23,3.47,,,,,
1959-07-24,3.47,,,,,
1959-07-27,3.47,,,,,
1959-07-28,3.47,,,,,
1959-07-29,3.47,,,,,
1959-07-30,3.47,,,,,
1959-07-31,3.47,,,,,
1959-08-03,3.47,,,,,
1959-08-04,3.47,,,,,
1959-08-05,3.47,,,,,
1959-08-06,3.47,,,,,
1959-08-07,3.47,,,,,
1959-08-10,3.47,,,,,
1959-08-11,3.47,,,,,
1959-08-12,3.47,,,,,
1959-08-13,3.47,,,,,
1959-08-14,3.47,,,,,
1959-08-17,3.47,,,,,
1959-08-18,3.47,,,,,
1959-08-19,3.47,,,,,
1959-08-20,3.47,,,,,
1959-08-21,3.47,,,,,
1959-08-24,3.47,,,,,
1959-08-25,3.47,,,,,
1959-08-26,3.47,,,,,
1959-08-27,3.47,,,,,
1959-08-28,3.47,,,,,
1959-08-31,3.47,,,,,
1959-09-01,3.76,,,,,
1959-09-02,3.76,,,,,
1959-09-03,3.76,,,,,
1959-09-04,3.76,,,,,
1959-09-07,3.76,,,,,
1959-09-08,3.76,,,,,
1959-09-09,3.76,,,,,
1959-09-10,3.76,,,,,
1959-09-11,3.76,,,,,
1959-09-14,3.76,,,,,
1959-09-15,3.76,,,,,
1959-09-16,3.76,,,,,
1959-09-17,3.76,,,,,
1959-09-18,3.76,,,,,
1959-09-21,3.76,,,,,
1959-09-22,3.76,,,,,
1959-09-23,3.76,,,,,
1959-09-24,3.76,,,,,
1959-09-25,3.76,,,,,
1959-09-28,3.76,,,,,
1959-09-29,3.76,,,,,
1959-09-30,3.76,,,,,
1959-10-01,3.98,,,,,
1959-10-02,3.98,,,,,
1959-10-05,3.98,,,,,
1959-10-06,3.98,,,,,
1959-10-07,3.98,,,,,
1959-10-08,3.98,,,,,
1959-10-09,3.98,,,,,
1959-10-12,3.98,,,,,
1959-10-13,3.98,,,,,
1959-10-14,3.98,,,,,
1959-10-15,3.98,,,,,
1959-10-16,3.98,,,,,
1959-10-19,3.98,,,,,
1959-10-20,3.98,,,,,
1959-10-21,3.98,,,,,
1959-10-22,3.98,,,,,
1959-10-23,3.98,,,,,
1959-10-26,3.98,,,,,
1959-10-27,3.98,,,,,
1959-10-28,3.98,,,,,
1959-10-29,3.98,,,,,
1959-10-30,3.98,,,,,
1959-11-02,3.98,,,,,
1959-11-03,3.98,,,,,
1959-11-04,3.98,,,,,
1959-11-05,3.98,,,,,
1959-11-06,3.98,,,,,
1959-11-09,3.98,,,,,
1959-11-10,3.98,,,,,
1959-11-11,3.98,,,,,
1959-11-12,3.98,,,,,
1959-11-13,3.98,,,,,
1959-11-16,3.98,,,,,
1959-11-17,3.98,,,,,
1959-11-18,3.98,,,,,
1959-11-19,3.98,,,,,
1959-11-20,3.98,,,,,
1959-11-23,3.98,,,,,
1959-11-24,3.98,,,,,
1959-11-25,3.98,,,,,
1959-11-26,3.98,,,,,
1959-11-27,3.98,,,,,
1959-11-30,3.98,,,,,
1959-12-01,3.99,,,,,
1959-12-02,3.99,,,,,
1959-12-03,3.99,,,,,
1959-12-04,3.99,,,,,
1959-12-07,3.99,,,,,
1959-12-08,3.99,,,,,
1959-12-09,3.99,,,,,
1959-12-10,3.99,,,,,
1959-12-11,3.99,,,,,
1959-12-14,3.99,,,,,
1959-12-15,3.99,,,,,
1959-12-16,3.99,,,,,
1959-12-17,3.99,,,,,
1959-12-18,3.99,,,,,
1959-12-21,3.99,,,,,
1959-12-22,3.99,,,,,
1959-12-23,3.99,,,,,
1959-12-24,3.99,,,,,
1959-12-25,3.99,,,,,
1959-12-28,3.99,,,,,
1959-12-29,3.99,,,,,
1959-12-30,3.99,,,,,
1959-12-31,3.99,,,,,
1960-01-01,3.99,,7.3,,4.91,3.84
1960-01-04,3.99,,7.3,,4.91,3.84
1960-01-05,3.99,,7.3,,4.91,3.84
1960-01-06,3.99,,7.3,,4.91,3.84
1960-01-07,3.99,,7.3,,4.91,3.84
1960-01-08,3.99,,7.3,,4.91,3.84
1960-01-11,3.99,,7.3,,4.91,3.84
1960-01-12,3.99,,7.3,,4.91,3.84
1960-01-13,3.99,,7.3,,4.91,3.84
1960-01-14,3.99,,7.3,,4.91,3.84
1960-01-15,3.99,,7.3,,4.91,3.84
1960-01-18,3.99,,7.3,,4.91,3.84
1960-01-19,3.99,,7.3,,4.91,3.84
1960-01-20,3.99,,7.3,,4.91,3.84
1960-01-21,3.99,,7.3,,4.91,3.84
1960-01-22,3.99,,7.3,,4.91,3.84
1960-01-25,3.99,,7.3,,4.91,3.84
1960-01-26,3.99,,7.3,,4.91,3.84
1960-01-27,3.99,,7.3,,4.91,3.84
1960-01-28,3.99,,7.3,,4.91,3.84
1960-01-29,3.99,,7.3,,4.91,3.84
1960-02-01,3.97,,7.3,,4.87,3.87
1960-02-02,3.97,,7.3,,4.87,3.87
1960-02-03,3.97,,7.3,,4.87,3.87
1960-02-04,3.97,,7.3,,4.87,3.87
1960-02-05,3.97,,7.3,,4.87,3.87
1960-02-08,3.97,,7.3,,4.87,3.87
1960-02-09,3.97,,7.3,,4.87,3.87
1960-02-10,3.97,,7.3,,4.87,3.87
1960-02-11,3.97,,7.3,,4.87,3.87
1960-02-12,3.97,,7.3,,4.87,3.87
1960-02-15,3.97,,7.3,,4.87,3.87
1960-02-16,3.97,,7.3,,4.87,3.87
1960-02-17,3.97,,7.3,,4.87,3.87
1960-02-18,3.97,,7.3,,4.87,3.87
1960-02-19,3.97,,7.3,,4.87,3.87
1960-02-22,3.97,,7.3,,4.87,3.87
1960-02-23,3.97,,7.3,,4.87,3.87
1960-02-24,3.97,,7.3,,4.87,3.87
1960-02-25,3.97,,7.3,,4.87,3.87
1960-02-26,3.97,,7.3,,4.87,3.87
1960-02-29,3.97,,7.3,,4.87,3.87
1960-03-01,3.84,,7.3,,3.66,4.25
1960-03-02,3.84,,7.3,,3.66,4.25
1960-03-03,3.84,,7.3,,3.66,4.25
1960-03-04,3.84,,7.3,,3.66,4.25
1960-03-07,3.84,,7.3,,3.66,4.25
1960-03-08,3.84,,7.3,,3.66,4.25
1960-03-09,3.84,,7.3,,3.66,4.25
1960-03-10,3.84,,7.3,,3.66,4.25
1960-03-11,3.84,,7.3,,3.66,4.25
1960-03-14,3.84,,7.3,,3.66,4.25
1960-03-15,3.84,,7.3,,3.66,4.25
1960-03-16,3.84,,7.3,,3.66,4.25
1960-03-17,3.84,,7.3,,3.66,4.25
1960-03-18,3.84,,7.3,,3.66,4.25
1960-03-21,3.84,,7.3,,3.66,4.25
1960-03-22,3.84,,7.3,,3.66,4.25
1960-03-23,3.84,,7.3,,3.66,4.25
1960-03-24,3.84,,7.3,,3.66,4.25
1960-03-25,3.84,,7.3,,3.66,4.25
1960-03-28,3.84,,7.3,,3.66,4.25
1960-03-29,3.84,,7.3,,3.66,4.25
1960-03-30,3.84,,7.3,,3.66,4.25
1960-03-31,3.84,,7.3,,3.66,4.25
1960-04-01,3.92,,7.3,,3.75,4.0
1960-04-04,3.92,,7.3,,3.75,4.0
1960-04-05,3.92,,7.3,,3.75,4.0
1960-04-06,3.92,,7.3,,3.75,4.0
1960-04-07,3.92,,7.3,,3.75,4.0
1960-04-08,3.92,,7.3,,3.75,4.0
1960-04-11,3.92,,7.3,,3.75,4.0
1960-04-12,3.92,,7.3,,3.75,4.0
1960-04-13,3.92,,7.3,,3.75,4.0
1960-04-14,3.92,,7.3,,3.75,4.0
1960-04-15,3.92,,7.3,,3.75,4.0
1960-04-18,3.92,,7.3,,3.75,4.0
1960-04-19,3.92,,7.3,,3.75,4.0
1960-04-20,3.92,,7.3,,3.75,4.0
1960-04-21,3.92,,7.3,,3.75,4.0
1960-04-22,3.92,,7.3,,3.75,4.0
1960-04-25,3.92,,7.3,,3.75,4.0
1960-04-26,3.92,,7.3,,3.75,4.0
1960-04-27,3.92,,7.3,,3.75,4.0
1960-04-28,3.92,,7.3,,3.75,4.0
1960-04-29,3.92,,7.3,,3.75,4.0
1960-05-02,3.92,,7.3,,3.75,4.0
1960-05-03,3.92,,7.3,,3.75,4.0
1960-05-04,3.92,,7.3,,3.75,4.0
1960-05-05,3.92,,7.3,,3.75,4.0
1960-05-06,3.92,,7.3,,3.75,4.0
1960-05-09,3.92,,7.3,,3.75,4.0
1960-05-10,3.92,,7.3,,3.75,4.0
1960-05-11,3.92,,7.3,,3.75,4.0
1960-05-12,3.92,,7.3,,3.75,4.0
1960-05-13,3.92,,7.3,,3.75,4.0
1960-05-16,3.92,,7.3,,3.75,4.0
1960-05-17,3.92,,7.3,,3.75,4.0
1960-05-18,3.92,,7.3,,3.75,4.0
1960-05-19,3.92,,7.3,,3.75,4.0
1960-05-20,3.92,,7.3,,3.75,4.0
1960-05-23,3.92,,7.3,,3.75,4.0
1960-05-24,3.92,,7.3,,3.75,4.0
1960-05-25,3.92,,7.3,,3.75,4.0
1960-05-26,3.92,,7.3,,3.75,4.0
1960-05-27,3.92,,7.3,,3.75,4.0
1960-05-30,3.92,,7.3,,3.75,4.0
1960-05-31,3.92,,7.3,,3.75,4.0
1960-06-01,3.32,,7.3,,3.32,4.96
1960-06-02,3.32,,7.3,,3.32,4.96
1960-06-03,3.32,,7.3,,3.32,4.96
1960-06-06,3.32,,7.3,,3.32,4.96
1960-06-07,3.32,,7.3,,3.32,4.96
1960-06-08,3.32,,7.3,,3.32,4.96
1960-06-09,3.32,,7.3,,3.32,4.96
1960-06-10,3.32,,7.3,,3.32,4.96
1960-06-13,3.32,,7.3,,3.32,4.96
1960-06-14,3.32,,7.3,,3.32,4.96
1960-06-15,3.32,,7.3,,3.32,4.96
1960-06-16,3.32,,7.3,,3.32,4.96
1960-06-17,3.32,,7.3,,3.32,4.96
1960-06-20,3.32,,7.3,,3.32,4.96
1960-06-21,3.32,,7.3,,3.32,4.96
1960-06-22,3.32,,7.3,,3.32,4.96
1960-06-23,3.32,,7.3,,3.32,4.96
1960-06-24,3.32,,7.3,,3.32,4.96
1960-06-27,3.32,,7.3,,3.32,4.96
1960-06-28,3.32,,7.3,,3.32,4.96
1960-06-29,3.32,,7.3,,3.32,4.96
1960-06-30,3.32,,7.3,,3.32,4.96
1960-07-01,3.23,,7.3,,3.44,4.91
1960-07-04,3.23,,7.3,,3.44,4.91
1960-07-05,3.23,,7.3,,3.44,4.91
1960-07-06,3.23,,7.3,,3.44,4.91
1960-07-07,3.23,,7.3,,3.44,4.91
1960-07-08,3.23,,7.3,,3.44,4.91
1960-07-11,3.23,,7.3,,3.44,4.91
1960-07-12,3.23,,7.3,,3.44,4.91
1960-07-13,3.23,,7.3,,3.44,4.91
1960-07-14,3.23,,7.3,,3.44,4.91
1960-07-15,3.23,,7.3,,3.44,4.91
1960-07-18,3.23,,7.3,,3.44,4.91
1960-07-19,3.23,,7.3,,3.44,4.91
1960-07-20,3.23,,7.3,,3.44,4.91
1960-07-21,3.23,,7.3,,3.44,4.91
1960-07-22,3.23,,7.3,,3.44,4.91
1960-07-25,3.23,,7.3,,3.44,4.91
1960-07-26,3.23,,7.3,,3.44,4.91
1960-07-27,3.23,,7.3,,3.44,4.91
1960-07-28,3.23,,7.3,,3.44,4.91
1960-07-29,3.23,,7.3,,3.44,4.91
1960-08-01,2.98,,6.94,,2.5,4.91
1960-08-02,2.98,,6.94,,2.5,4.91
1960-08-03,2.98,,6.94,,2.5,4.91
1960-08-04,2.98,,6.94,,2.5,4.91
1960-08-05,2.98,,6.94,,2.5,4.91
1960-08-08,2.98,,6.94,,2.5,4.91
1960-08-09,2.98,,6.94,,2.5,4.91
1960-08-10,2.98,,6.94,,2.5,4.91
1960-08-11,2.98,,6.94,,2.5,4.91
1960-08-12,2.98,,6.94,,2.5,4.91
1960-08-15,2.98,,6.94,,2.5,4.91
1960-08-16,2.98,,6.94,,2.5,4.91
1960-08-17,2.98,,6.94,,2.5,4.91
1960-08-18,2.98,,6.94,,2.5,4.91
1960-08-19,2.98,,6.94,,2.5,4.91
1960-08-22,2.98,,6.94,,2.5,4.91
1960-08-23,2.98,,6.94,,2.5,4.91
1960-08-24,2.98,,6.94,,2.5,4.91
1960-08-25,2.98,,6.94,,2.5,4.91
1960-08-26,2.98,,6.94,,2.5,4.91
1960-08-29,2.98,,6.94,,2.5,4.91
1960-08-30,2.98,,6.94,,2.5,4.91
1960-08-31,2.98,,6.94,,2.5,4.91
1960-09-01,2.6,,6.94,,1.93,5.34
1960-09-02,2.6,,6.94,,1.93,5.34
1960-09-05,2.6,,6.94,,1.93,5.34
1960-09-06,2.6,,6.94,,1.93,5.34
1960-09-07,2.6,,6.94,,1.93,5.34
1960-09-08,2.6,,6.94,,1.93,5.34
1960-09-09,2.6,,6.94,,1.93,5.34
1960-09-12,2.6,,6.94,,1.93,5.34
1960-09-13,2.6,,6.94,,1.93,5.34
1960-09-14,2.6,,6.94,,1.93,5.34
1960-09-15,2.6,,6.94,,1.93,5.34
1960-09-16,2.6,,6.94,,1.93,5.34
1960-09-19,2.6,,6.94,,1.93,5.34
1960-09-20,2.6,,6.94,,1.93,5.34
1960-09-21,2.6,,6.94,,1.93,5.34
1960-09-22,2.6,,6.94,,1.93,5.34
1960-09-23,2.6,,6.94,,1.93,5.34
1960-09-26,2.6,,6.94,,1.93,5.34
1960-09-27,2.6,,6.94,,1.93,5.34
1960-09-28,2.6,,6.94,,1.93,5.34
1960-09-29,2.6,,6.94,,1.93,5.34
1960-09-30,2.6,,6.94,,1.93,5.34
1960-10-03,2.6,,6.94,,1.93,5.34
1960-10-04,2.6,,6.94,,1.93,5.34
