,US500,NAS100
1871-07-04,5.394190871369294,5.394190871369294
1871-07-05,5.394190871369294,5.394190871369294
1871-07-06,5.394190871369294,5.394190871369294
1871-07-07,5.394190871369294,5.394190871369294
1871-07-10,5.394190871369294,5.394190871369294
1871-07-11,5.394190871369294,5.394190871369294
1871-07-12,5.394190871369294,5.394190871369294
1871-07-13,5.394190871369294,5.394190871369294
1871-07-14,5.394190871369294,5.394190871369294
1871-07-17,5.394190871369294,5.394190871369294
1871-07-18,5.394190871369294,5.394190871369294
1871-07-19,5.394190871369294,5.394190871369294
1871-07-20,5.394190871369294,5.394190871369294
1871-07-21,5.394190871369294,5.394190871369294
1871-07-24,5.394190871369294,5.394190871369294
1871-07-25,5.394190871369294,5.394190871369294
1871-07-26,5.394190871369294,5.394190871369294
1871-07-27,5.394190871369294,5.394190871369294
1871-07-28,5.394190871369294,5.394190871369294
1871-07-31,5.394190871369294,5.394190871369294
1871-08-01,5.427974947807933,5.427974947807933
1871-08-02,5.427974947807933,5.427974947807933
1871-08-03,5.427974947807933,5.427974947807933
1871-08-04,5.427974947807933,5.427974947807933
1871-08-07,5.427974947807933,5.427974947807933
1871-08-08,5.427974947807933,5.427974947807933
1871-08-09,5.427974947807933,5.427974947807933
1871-08-10,5.427974947807933,5.427974947807933
1871-08-11,5.427974947807933,5.427974947807933
1871-08-14,5.427974947807933,5.427974947807933
1871-08-15,5.427974947807933,5.427974947807933
1871-08-16,5.427974947807933,5.427974947807933
1871-08-17,5.427974947807933,5.427974947807933
1871-08-18,5.427974947807933,5.427974947807933
1871-08-21,5.427974947807933,5.427974947807933
1871-08-22,5.427974947807933,5.427974947807933
1871-08-23,5.427974947807933,5.427974947807933
1871-08-24,5.427974947807933,5.427974947807933
1871-08-25,5.427974947807933,5.427974947807933
1871-08-28,5.427974947807933,5.427974947807933
1871-08-29,5.427974947807933,5.427974947807933
1871-08-30,5.427974947807933,5.427974947807933
1871-08-31,5.427974947807933,5.427974947807933
1871-09-01,5.371900826446281,5.371900826446281
1871-09-04,5.371900826446281,5.371900826446281
1871-09-05,5.371900826446281,5.371900826446281
1871-09-06,5.371900826446281,5.371900826446281
1871-09-07,5.371900826446281,5.371900826446281
1871-09-08,5.371900826446281,5.371900826446281
1871-09-11,5.371900826446281,5.371900826446281
1871-09-12,5.371900826446281,5.371900826446281
1871-09-13,5.371900826446281,5.371900826446281
1871-09-14,5.371900826446281,5.371900826446281
1871-09-15,5.371900826446281,5.371900826446281
1871-09-18,5.371900826446281,5.371900826446281
1871-09-19,5.371900826446281,5.371900826446281
1871-09-20,5.371900826446281,5.371900826446281
1871-09-21,5.371900826446281,5.371900826446281
1871-09-22,5.371900826446281,5.371900826446281
1871-09-25,5.371900826446281,5.371900826446281
1871-09-26,5.371900826446281,5.371900826446281
1871-09-27,5.371900826446281,5.371900826446281
1871-09-28,5.371900826446281,5.371900826446281
1871-09-29,5.371900826446281,5.371900826446281
1871-10-02,5.371900826446281,5.371900826446281
1871-10-03,5.371900826446281,5.371900826446281
1871-10-04,5.371900826446281,5.371900826446281
1871-10-05,5.371900826446281,5.371900826446281
1871-10-06,5.371900826446281,5.371900826446281
1871-10-09,5.371900826446281,5.371900826446281
1871-10-10,5.371900826446281,5.371900826446281
1871-10-11,5.371900826446281,5.371900826446281
1871-10-12,5.371900826446281,5.371900826446281
1871-10-13,5.371900826446281,5.371900826446281
1871-10-16,5.371900826446281,5.371900826446281
1871-10-17,5.371900826446281,5.371900826446281
1871-10-18,5.371900826446281,5.371900826446281
1871-10-19,5.371900826446281,5.371900826446281
1871-10-20,5.371900826446281,5.371900826446281
1871-10-23,5.371900826446281,5.371900826446281
1871-10-24,5.371900826446281,5.371900826446281
1871-10-25,5.371900826446281,5.371900826446281
1871-10-26,5.371900826446281,5.371900826446281
1871-10-27,5.371900826446281,5.371900826446281
1871-10-30,5.371900826446281,5.371900826446281
1871-10-31,5.371900826446281,5.371900826446281
1871-11-01,5.603448275862069,5.603448275862069
1871-11-02,5.603448275862069,5.603448275862069
1871-11-03,5.603448275862069,5.603448275862069
1871-11-06,5.603448275862069,5.603448275862069
1871-11-07,5.603448275862069,5.603448275862069
1871-11-08,5.603448275862069,5.603448275862069
1871-11-09,5.603448275862069,5.603448275862069
1871-11-10,5.603448275862069,5.603448275862069
1871-11-13,5.603448275862069,5.603448275862069
1871-11-14,5.603448275862069,5.603448275862069
1871-11-15,5.603448275862069,5.603448275862069
1871-11-16,5.603448275862069,5.603448275862069
1871-11-17,5.603448275862069,5.603448275862069
1871-11-20,5.603448275862069,5.603448275862069
1871-11-21,5.603448275862069,5.603448275862069
1871-11-22,5.603448275862069,5.603448275862069
1871-11-23,5.603448275862069,5.603448275862069
1871-11-24,5.603448275862069,5.603448275862069
1871-11-27,5.603448275862069,5.603448275862069
1871-11-28,5.603448275862069,5.603448275862069
1871-11-29,5.603448275862069,5.603448275862069
1871-11-30,5.603448275862069,5.603448275862069
1871-12-01,5.485232067510548,5.485232067510548
1871-12-04,5.485232067510548,5.485232067510548
1871-12-05,5.485232067510548,5.485232067510548
1871-12-06,5.485232067510548,5.485232067510548
1871-12-07,5.485232067510548,5.485232067510548
1871-12-08,5.485232067510548,5.485232067510548
1871-12-11,5.485232067510548,5.485232067510548
1871-12-12,5.485232067510548,5.485232067510548
1871-12-13,5.485232067510548,5.485232067510548
1871-12-14,5.485232067510548,5.485232067510548
1871-12-15,5.485232067510548,5.485232067510548
1871-12-18,5.485232067510548,5.485232067510548
1871-12-19,5.485232067510548,5.485232067510548
1871-12-20,5.485232067510548,5.485232067510548
1871-12-21,5.485232067510548,5.485232067510548
1871-12-22,5.485232067510548,5.485232067510548
1871-12-25,5.485232067510548,5.485232067510548
1871-12-26,5.485232067510548,5.485232067510548
1871-12-27,5.485232067510548,5.485232067510548
1871-12-28,5.485232067510548,5.485232067510548
1871-12-29,5.485232067510548,5.485232067510548
1872-01-01,5.417695473251028,5.417695473251028
1872-01-02,5.417695473251028,5.417695473251028
1872-01-03,5.417695473251028,5.417695473251028
1872-01-04,5.417695473251028,5.417695473251028
1872-01-05,5.417695473251028,5.417695473251028
1872-01-08,5.417695473251028,5.417695473251028
1872-01-09,5.417695473251028,5.417695473251028
1872-01-10,5.417695473251028,5.417695473251028
1872-01-11,5.417695473251028,5.417695473251028
1872-01-12,5.417695473251028,5.417695473251028
1872-01-15,5.417695473251028,5.417695473251028
1872-01-16,5.417695473251028,5.417695473251028
1872-01-17,5.417695473251028,5.417695473251028
1872-01-18,5.417695473251028,5.417695473251028
1872-01-19,5.417695473251028,5.417695473251028
1872-01-22,5.417695473251028,5.417695473251028
1872-01-23,5.417695473251028,5.417695473251028
1872-01-24,5.417695473251028,5.417695473251028
1872-01-25,5.417695473251028,5.417695473251028
1872-01-26,5.417695473251028,5.417695473251028
1872-01-29,5.417695473251028,5.417695473251028
1872-01-30,5.417695473251028,5.417695473251028
1872-01-31,5.417695473251028,5.417695473251028
1872-02-01,5.465163934426229,5.465163934426229
1872-02-02,5.465163934426229,5.465163934426229
1872-02-05,5.465163934426229,5.465163934426229
1872-02-06,5.465163934426229,5.465163934426229
1872-02-07,5.465163934426229,5.465163934426229
1872-02-08,5.465163934426229,5.465163934426229
1872-02-09,5.465163934426229,5.465163934426229
1872-02-12,5.465163934426229,5.465163934426229
1872-02-13,5.465163934426229,5.465163934426229
1872-02-14,5.465163934426229,5.465163934426229
1872-02-15,5.465163934426229,5.465163934426229
1872-02-16,5.465163934426229,5.465163934426229
1872-02-19,5.465163934426229,5.465163934426229
1872-02-20,5.465163934426229,5.465163934426229
1872-02-21,5.465163934426229,5.465163934426229
1872-02-22,5.465163934426229,5.465163934426229
1872-02-23,5.465163934426229,5.465163934426229
1872-02-26,5.465163934426229,5.465163934426229
1872-02-27,5.465163934426229,5.465163934426229
1872-02-28,5.465163934426229,5.465163934426229
1872-02-29,5.465163934426229,5.465163934426229
1872-03-01,5.357142857142858,5.357142857142858
1872-03-04,5.357142857142858,5.357142857142858
1872-03-05,5.357142857142858,5.357142857142858
1872-03-06,5.357142857142858,5.357142857142858
1872-03-07,5.357142857142858,5.357142857142858
1872-03-08,5.357142857142858,5.357142857142858
1872-03-11,5.357142857142858,5.357142857142858
1872-03-12,5.357142857142858,5.357142857142858
1872-03-13,5.357142857142858,5.357142857142858
1872-03-14,5.357142857142858,5.357142857142858
1872-03-15,5.357142857142858,5.357142857142858
1872-03-18,5.357142857142858,5.357142857142858
1872-03-19,5.357142857142858,5.357142857142858
1872-03-20,5.357142857142858,5.357142857142858
1872-03-21,5.357142857142858,5.357142857142858
1872-03-22,5.357142857142858,5.357142857142858
1872-03-25,5.357142857142858,5.357142857142858
1872-03-26,5.357142857142858,5.357142857142858
1872-03-27,5.357142857142858,5.357142857142858
1872-03-28,5.357142857142858,5.357142857142858
1872-03-29,5.357142857142858,5.357142857142858
1872-04-01,5.276061776061776,5.276061776061776
1872-04-02,5.276061776061776,5.276061776061776
1872-04-03,5.276061776061776,5.276061776061776
1872-04-04,5.276061776061776,5.276061776061776
1872-04-05,5.276061776061776,5.276061776061776
1872-04-08,5.276061776061776,5.276061776061776
1872-04-09,5.276061776061776,5.276061776061776
1872-04-10,5.276061776061776,5.276061776061776
1872-04-11,5.276061776061776,5.276061776061776
1872-04-12,5.276061776061776,5.276061776061776
1872-04-15,5.276061776061776,5.276061776061776
1872-04-16,5.276061776061776,5.276061776061776
1872-04-17,5.276061776061776,5.276061776061776
1872-04-18,5.276061776061776,5.276061776061776
1872-04-19,5.276061776061776,5.276061776061776
1872-04-22,5.276061776061776,5.276061776061776
1872-04-23,5.276061776061776,5.276061776061776
1872-04-24,5.276061776061776,5.276061776061776
1872-04-25,5.276061776061776,5.276061776061776
1872-04-26,5.276061776061776,5.276061776061776
1872-04-29,5.276061776061776,5.276061776061776
1872-04-30,5.276061776061776,5.276061776061776
1872-05-01,5.341698841698842,5.341698841698842
1872-05-02,5.341698841698842,5.341698841698842
1872-05-03,5.341698841698842,5.341698841698842
1872-05-06,5.341698841698842,5.341698841698842
1872-05-07,5.341698841698842,5.341698841698842
1872-05-08,5.341698841698842,5.341698841698842
1872-05-09,5.341698841698842,5.341698841698842
1872-05-10,5.341698841698842,5.341698841698842
1872-05-13,5.341698841698842,5.341698841698842
1872-05-14,5.341698841698842,5.341698841698842
1872-05-15,5.341698841698842,5.341698841698842
1872-05-16,5.341698841698842,5.341698841698842
1872-05-17,5.341698841698842,5.341698841698842
1872-05-20,5.341698841698842,5.341698841698842
1872-05-21,5.341698841698842,5.341698841698842
1872-05-22,5.341698841698842,5.341698841698842
1872-05-23,5.341698841698842,5.341698841698842
1872-05-24,5.341698841698842,5.341698841698842
1872-05-27,5.341698841698842,5.341698841698842
1872-05-28,5.341698841698842,5.341698841698842
1872-05-29,5.341698841698842,5.341698841698842
1872-05-30,5.341698841698842,5.341698841698842
1872-05-31,5.341698841698842,5.341698841698842
1872-06-03,5.341698841698842,5.341698841698842
1872-06-04,5.341698841698842,5.341698841698842
1872-06-05,5.341698841698842,5.341698841698842
1872-06-06,5.341698841698842,5.341698841698842
1872-06-07,5.341698841698842,5.341698841698842
1872-06-10,5.341698841698842,5.341698841698842
1872-06-11,5.341698841698842,5.341698841698842
1872-06-12,5.341698841698842,5.341698841698842
1872-06-13,5.341698841698842,5.341698841698842
1872-06-14,5.341698841698842,5.341698841698842
1872-06-17,5.341698841698842,5.341698841698842
1872-06-18,5.341698841698842,5.341698841698842
1872-06-19,5.341698841698842,5.341698841698842
1872-06-20,5.341698841698842,5.341698841698842
1872-06-21,5.341698841698842,5.341698841698842
1872-06-24,5.341698841698842,5.341698841698842
1872-06-25,5.341698841698842,5.341698841698842
1872-06-26,5.341698841698842,5.341698841698842
1872-06-27,5.341698841698842,5.341698841698842
1872-06-28,5.341698841698842,5.341698841698842
1872-07-01,5.554901960784314,5.554901960784314
1872-07-02,5.554901960784314,5.554901960784314
1872-07-03,5.554901960784314,5.554901960784314
1872-07-04,5.554901960784314,5.554901960784314
1872-07-05,5.554901960784314,5.554901960784314
1872-07-08,5.554901960784314,5.554901960784314
1872-07-09,5.554901960784314,5.554901960784314
1872-07-10,5.554901960784314,5.554901960784314
1872-07-11,5.554901960784314,5.554901960784314
1872-07-12,5.554901960784314,5.554901960784314
1872-07-15,5.554901960784314,5.554901960784314
1872-07-16,5.554901960784314,5.554901960784314
1872-07-17,5.554901960784314,5.554901960784314
1872-07-18,5.554901960784314,5.554901960784314
1872-07-19,5.554901960784314,5.554901960784314
1872-07-22,5.554901960784314,5.554901960784314
1872-07-23,5.554901960784314,5.554901960784314
1872-07-24,5.554901960784314,5.554901960784314
1872-07-25,5.554901960784314,5.554901960784314
1872-07-26,5.554901960784314,5.554901960784314
1872-07-29,5.554901960784314,5.554901960784314
1872-07-30,5.554901960784314,5.554901960784314
1872-07-31,5.554901960784314,5.554901960784314
1872-08-01,5.688492063492063,5.688492063492063
1872-08-02,5.688492063492063,5.688492063492063
1872-08-05,5.688492063492063,5.688492063492063
1872-08-06,5.688492063492063,5.688492063492063
1872-08-07,5.688492063492063,5.688492063492063
1872-08-08,5.688492063492063,5.688492063492063
1872-08-09,5.688492063492063,5.688492063492063
1872-08-12,5.688492063492063,5.688492063492063
1872-08-13,5.688492063492063,5.688492063492063
1872-08-14,5.688492063492063,5.688492063492063
1872-08-15,5.688492063492063,5.688492063492063
1872-08-16,5.688492063492063,5.688492063492063
1872-08-19,5.688492063492063,5.688492063492063
1872-08-20,5.688492063492063,5.688492063492063
1872-08-21,5.688492063492063,5.688492063492063
1872-08-22,5.688492063492063,5.688492063492063
1872-08-23,5.688492063492063,5.688492063492063
1872-08-26,5.688492063492063,5.688492063492063
1872-08-27,5.688492063492063,5.688492063492063
1872-08-28,5.688492063492063,5.688492063492063
1872-08-29,5.688492063492063,5.688492063492063
1872-08-30,5.688492063492063,5.688492063492063
1872-09-02,5.688492063492063,5.688492063492063
1872-09-03,5.688492063492063,5.688492063492063
1872-09-04,5.688492063492063,5.688492063492063
1872-09-05,5.688492063492063,5.688492063492063
1872-09-06,5.688492063492063,5.688492063492063
1872-09-09,5.688492063492063,5.688492063492063
1872-09-10,5.688492063492063,5.688492063492063
1872-09-11,5.688492063492063,5.688492063492063
1872-09-12,5.688492063492063,5.688492063492063
1872-09-13,5.688492063492063,5.688492063492063
1872-09-16,5.688492063492063,5.688492063492063
1872-09-17,5.688492063492063,5.688492063492063
1872-09-18,5.688492063492063,5.688492063492063
1872-09-19,5.688492063492063,5.688492063492063
1872-09-20,5.688492063492063,5.688492063492063
1872-09-23,5.688492063492063,5.688492063492063
1872-09-24,5.688492063492063,5.688492063492063
1872-09-25,5.688492063492063,5.688492063492063
1872-09-26,5.688492063492063,5.688492063492063
1872-09-27,5.688492063492063,5.688492063492063
1872-09-30,5.688492063492063,5.688492063492063
1872-10-01,5.901408450704226,5.901408450704226
1872-10-02,5.901408450704226,5.901408450704226
1872-10-03,5.901408450704226,5.901408450704226
1872-10-04,5.901408450704226,5.901408450704226
1872-10-07,5.901408450704226,5.901408450704226
1872-10-08,5.901408450704226,5.901408450704226
1872-10-09,5.901408450704226,5.901408450704226
1872-10-10,5.901408450704226,5.901408450704226
1872-10-11,5.901408450704226,5.901408450704226
1872-10-14,5.901408450704226,5.901408450704226
1872-10-15,5.901408450704226,5.901408450704226
1872-10-16,5.901408450704226,5.901408450704226
1872-10-17,5.901408450704226,5.901408450704226
1872-10-18,5.901408450704226,5.901408450704226
1872-10-21,5.901408450704226,5.901408450704226
1872-10-22,5.901408450704226,5.901408450704226
1872-10-23,5.901408450704226,5.901408450704226
1872-10-24,5.901408450704226,5.901408450704226
1872-10-25,5.901408450704226,5.901408450704226
1872-10-28,5.901408450704226,5.901408450704226
1872-10-29,5.901408450704226,5.901408450704226
1872-10-30,5.901408450704226,5.901408450704226
1872-10-31,5.901408450704226,5.901408450704226
1872-11-01,5.993939393939394,5.993939393939394
1872-11-04,5.993939393939394,5.993939393939394
1872-11-05,5.993939393939394,5.993939393939394
1872-11-06,5.993939393939394,5.993939393939394
1872-11-07,5.993939393939394,5.993939393939394
1872-11-08,5.993939393939394,5.993939393939394
1872-11-11,5.993939393939394,5.993939393939394
1872-11-12,5.993939393939394,5.993939393939394
1872-11-13,5.993939393939394,5.993939393939394
1872-11-14,5.993939393939394,5.993939393939394
1872-11-15,5.993939393939394,5.993939393939394
1872-11-18,5.993939393939394,5.993939393939394
1872-11-19,5.993939393939394,5.993939393939394
1872-11-20,5.993939393939394,5.993939393939394
1872-11-21,5.993939393939394,5.993939393939394
1872-11-22,5.993939393939394,5.993939393939394
1872-11-25,5.993939393939394,5.993939393939394
1872-11-26,5.993939393939394,5.993939393939394
1872-11-27,5.993939393939394,5.993939393939394
1872-11-28,5.993939393939394,5.993939393939394
1872-11-29,5.993939393939394,5.993939393939394
1872-12-02,5.993939393939394,5.993939393939394
1872-12-03,5.993939393939394,5.993939393939394
1872-12-04,5.993939393939394,5.993939393939394
1872-12-05,5.993939393939394,5.993939393939394
1872-12-06,5.993939393939394,5.993939393939394
1872-12-09,5.993939393939394,5.993939393939394
1872-12-10,5.993939393939394,5.993939393939394
1872-12-11,5.993939393939394,5.993939393939394
1872-12-12,5.993939393939394,5.993939393939394
1872-12-13,5.993939393939394,5.993939393939394
1872-12-16,5.993939393939394,5.993939393939394
1872-12-17,5.993939393939394,5.993939393939394
1872-12-18,5.993939393939394,5.993939393939394
1872-12-19,5.993939393939394,5.993939393939394
1872-12-20,5.993939393939394,5.993939393939394
1872-12-23,5.993939393939394,5.993939393939394
1872-12-24,5.993939393939394,5.993939393939394
1872-12-25,5.993939393939394,5.993939393939394
1872-12-26,5.993939393939394,5.993939393939394
1872-12-27,5.993939393939394,5.993939393939394
1872-12-30,5.993939393939394,5.993939393939394
1872-12-31,5.993939393939394,5.993939393939394
1873-01-01,5.919765166340508,5.919765166340508
1873-01-02,5.919765166340508,5.919765166340508
1873-01-03,5.919765166340508,5.919765166340508
1873-01-06,5.919765166340508,5.919765166340508
1873-01-07,5.919765166340508,5.919765166340508
1873-01-08,5.919765166340508,5.919765166340508
1873-01-09,5.919765166340508,5.919765166340508
1873-01-10,5.919765166340508,5.919765166340508
1873-01-13,5.919765166340508,5.919765166340508
1873-01-14,5.919765166340508,5.919765166340508
1873-01-15,5.919765166340508,5.919765166340508
1873-01-16,5.919765166340508,5.919765166340508
1873-01-17,5.919765166340508,5.919765166340508
1873-01-20,5.919765166340508,5.919765166340508
1873-01-21,5.919765166340508,5.919765166340508
1873-01-22,5.919765166340508,5.919765166340508
1873-01-23,5.919765166340508,5.919765166340508
1873-01-24,5.919765166340508,5.919765166340508
1873-01-27,5.919765166340508,5.919765166340508
1873-01-28,5.919765166340508,5.919765166340508
1873-01-29,5.919765166340508,5.919765166340508
1873-01-30,5.919765166340508,5.919765166340508
1873-01-31,5.919765166340508,5.919765166340508
1873-02-03,5.919765166340508,5.919765166340508
1873-02-04,5.919765166340508,5.919765166340508
1873-02-05,5.919765166340508,5.919765166340508
1873-02-06,5.919765166340508,5.919765166340508
1873-02-07,5.919765166340508,5.919765166340508
1873-02-10,5.919765166340508,5.919765166340508
1873-02-11,5.919765166340508,5.919765166340508
1873-02-12,5.919765166340508,5.919765166340508
1873-02-13,5.919765166340508,5.919765166340508
1873-02-14,5.919765166340508,5.919765166340508
1873-02-17,5.919765166340508,5.919765166340508
1873-02-18,5.919765166340508,5.919765166340508
1873-02-19,5.919765166340508,5.919765166340508
1873-02-20,5.919765166340508,5.919765166340508
1873-02-21,5.919765166340508,5.919765166340508
1873-02-24,5.919765166340508,5.919765166340508
1873-02-25,5.919765166340508,5.919765166340508
1873-02-26,5.919765166340508,5.919765166340508
1873-02-27,5.919765166340508,5.919765166340508
1873-02-28,5.919765166340508,5.919765166340508
1873-03-03,5.919765166340508,5.919765166340508
1873-03-04,5.919765166340508,5.919765166340508
1873-03-05,5.919765166340508,5.919765166340508
1873-03-06,5.919765166340508,5.919765166340508
1873-03-07,5.919765166340508,5.919765166340508
1873-03-10,5.919765166340508,5.919765166340508
1873-03-11,5.919765166340508,5.919765166340508
1873-03-12,5.919765166340508,5.919765166340508
1873-03-13,5.919765166340508,5.919765166340508
1873-03-14,5.919765166340508,5.919765166340508
1873-03-17,5.919765166340508,5.919765166340508
1873-03-18,5.919765166340508,5.919765166340508
1873-03-19,5.919765166340508,5.919765166340508
1873-03-20,5.919765166340508,5.919765166340508
1873-03-21,5.919765166340508,5.919765166340508
1873-03-24,5.919765166340508,5.919765166340508
1873-03-25,5.919765166340508,5.919765166340508
1873-03-26,5.919765166340508,5.919765166340508
1873-03-27,5.919765166340508,5.919765166340508
1873-03-28,5.919765166340508,5.919765166340508
1873-03-31,5.919765166340508,5.919765166340508
1873-04-01,6.15079365079365,6.15079365079365
1873-04-02,6.15079365079365,6.15079365079365
1873-04-03,6.15079365079365,6.15079365079365
1873-04-04,6.15079365079365,6.15079365079365
1873-04-07,6.15079365079365,6.15079365079365
1873-04-08,6.15079365079365,6.15079365079365
1873-04-09,6.15079365079365,6.15079365079365
1873-04-10,6.15079365079365,6.15079365079365
1873-04-11,6.15079365079365,6.15079365079365
1873-04-14,6.15079365079365,6.15079365079365
1873-04-15,6.15079365079365,6.15079365079365
1873-04-16,6.15079365079365,6.15079365079365
1873-04-17,6.15079365079365,6.15079365079365
1873-04-18,6.15079365079365,6.15079365079365
1873-04-21,6.15079365079365,6.15079365079365
1873-04-22,6.15079365079365,6.15079365079365
1873-04-23,6.15079365079365,6.15079365079365
1873-04-24,6.15079365079365,6.15079365079365
1873-04-25,6.15079365079365,6.15079365079365
1873-04-28,6.15079365079365,6.15079365079365
1873-04-29,6.15079365079365,6.15079365079365
1873-04-30,6.15079365079365,6.15079365079365
1873-05-01,6.188118811881188,6.188118811881188
1873-05-02,6.188118811881188,6.188118811881188
1873-05-05,6.188118811881188,6.188118811881188
1873-05-06,6.188118811881188,6.188118811881188
1873-05-07,6.188118811881188,6.188118811881188
1873-05-08,6.188118811881188,6.188118811881188
1873-05-09,6.188118811881188,6.188118811881188
1873-05-12,6.188118811881188,6.188118811881188
1873-05-13,6.188118811881188,6.188118811881188
1873-05-14,6.188118811881188,6.188118811881188
1873-05-15,6.188118811881188,6.188118811881188
1873-05-16,6.188118811881188,6.188118811881188
1873-05-19,6.188118811881188,6.188118811881188
1873-05-20,6.188118811881188,6.188118811881188
1873-05-21,6.188118811881188,6.188118811881188
1873-05-22,6.188118811881188,6.188118811881188
1873-05-23,6.188118811881188,6.188118811881188
1873-05-26,6.188118811881188,6.188118811881188
1873-05-27,6.188118811881188,6.188118811881188
1873-05-28,6.188118811881188,6.188118811881188
1873-05-29,6.188118811881188,6.188118811881188
1873-05-30,6.188118811881188,6.188118811881188
1873-06-02,6.188118811881188,6.188118811881188
1873-06-03,6.188118811881188,6.188118811881188
1873-06-04,6.188118811881188,6.188118811881188
1873-06-05,6.188118811881188,6.188118811881188
1873-06-06,6.188118811881188,6.188118811881188
1873-06-09,6.188118811881188,6.188118811881188
1873-06-10,6.188118811881188,6.188118811881188
1873-06-11,6.188118811881188,6.188118811881188
1873-06-12,6.188118811881188,6.188118811881188
1873-06-13,6.188118811881188,6.188118811881188
1873-06-16,6.188118811881188,6.188118811881188
1873-06-17,6.188118811881188,6.188118811881188
1873-06-18,6.188118811881188,6.188118811881188
1873-06-19,6.188118811881188,6.188118811881188
1873-06-20,6.188118811881188,6.188118811881188
1873-06-23,6.188118811881188,6.188118811881188
1873-06-24,6.188118811881188,6.188118811881188
1873-06-25,6.188118811881188,6.188118811881188
1873-06-26,6.188118811881188,6.188118811881188
1873-06-27,6.188118811881188,6.188118811881188
1873-06-30,6.188118811881188,6.188118811881188
1873-07-01,6.388329979879276,6.388329979879276
1873-07-02,6.388329979879276,6.388329979879276
1873-07-03,6.388329979879276,6.388329979879276
1873-07-04,6.388329979879276,6.388329979879276
1873-07-07,6.388329979879276,6.388329979879276
1873-07-08,6.388329979879276,6.388329979879276
1873-07-09,6.388329979879276,6.388329979879276
1873-07-10,6.388329979879276,6.388329979879276
1873-07-11,6.388329979879276,6.388329979879276
1873-07-14,6.388329979879276,6.388329979879276
1873-07-15,6.388329979879276,6.388329979879276
1873-07-16,6.388329979879276,6.388329979879276
1873-07-17,6.388329979879276,6.388329979879276
1873-07-18,6.388329979879276,6.388329979879276
1873-07-21,6.388329979879276,6.388329979879276
1873-07-22,6.388329979879276,6.388329979879276
1873-07-23,6.388329979879276,6.388329979879276
1873-07-24,6.388329979879276,6.388329979879276
1873-07-25,6.388329979879276,6.388329979879276
1873-07-28,6.388329979879276,6.388329979879276
1873-07-29,6.388329979879276,6.388329979879276
1873-07-30,6.388329979879276,6.388329979879276
1873-07-31,6.388329979879276,6.388329979879276
1873-08-01,6.438631790744467,6.438631790744467
1873-08-04,6.438631790744467,6.438631790744467
1873-08-05,6.438631790744467,6.438631790744467
1873-08-06,6.438631790744467,6.438631790744467
1873-08-07,6.438631790744467,6.438631790744467
1873-08-08,6.438631790744467,6.438631790744467
1873-08-11,6.438631790744467,6.438631790744467
1873-08-12,6.438631790744467,6.438631790744467
1873-08-13,6.438631790744467,6.438631790744467
1873-08-14,6.438631790744467,6.438631790744467
1873-08-15,6.438631790744467,6.438631790744467
1873-08-18,6.438631790744467,6.438631790744467
1873-08-19,6.438631790744467,6.438631790744467
1873-08-20,6.438631790744467,6.438631790744467
1873-08-21,6.438631790744467,6.438631790744467
1873-08-22,6.438631790744467,6.438631790744467
1873-08-25,6.438631790744467,6.438631790744467
1873-08-26,6.438631790744467,6.438631790744467
1873-08-27,6.438631790744467,6.438631790744467
1873-08-28,6.438631790744467,6.438631790744467
1873-08-29,6.438631790744467,6.438631790744467
1873-09-01,7.026143790849673,7.026143790849673
1873-09-02,7.026143790849673,7.026143790849673
1873-09-03,7.026143790849673,7.026143790849673
1873-09-04,7.026143790849673,7.026143790849673
1873-09-05,7.026143790849673,7.026143790849673
1873-09-08,7.026143790849673,7.026143790849673
1873-09-09,7.026143790849673,7.026143790849673
1873-09-10,7.026143790849673,7.026143790849673
1873-09-11,7.026143790849673,7.026143790849673
1873-09-12,7.026143790849673,7.026143790849673
1873-09-15,7.026143790849673,7.026143790849673
1873-09-16,7.026143790849673,7.026143790849673
1873-09-17,7.026143790849673,7.026143790849673
1873-09-18,7.026143790849673,7.026143790849673
1873-09-19,7.026143790849673,7.026143790849673
1873-09-22,7.026143790849673,7.026143790849673
1873-09-23,7.026143790849673,7.026143790849673
1873-09-24,7.026143790849673,7.026143790849673
1873-09-25,7.026143790849673,7.026143790849673
1873-09-26,7.026143790849673,7.026143790849673
1873-09-29,7.026143790849673,7.026143790849673
1873-09-30,7.026143790849673,7.026143790849673
1873-10-01,7.756563245823389,7.756563245823389
1873-10-02,7.756563245823389,7.756563245823389
1873-10-03,7.756563245823389,7.756563245823389
1873-10-06,7.756563245823389,7.756563245823389
1873-10-07,7.756563245823389,7.756563245823389
1873-10-08,7.756563245823389,7.756563245823389
1873-10-09,7.756563245823389,7.756563245823389
1873-10-10,7.756563245823389,7.756563245823389
1873-10-13,7.756563245823389,7.756563245823389
1873-10-14,7.756563245823389,7.756563245823389
1873-10-15,7.756563245823389,7.756563245823389
1873-10-16,7.756563245823389,7.756563245823389
1873-10-17,7.756563245823389,7.756563245823389
1873-10-20,7.756563245823389,7.756563245823389
1873-10-21,7.756563245823389,7.756563245823389
1873-10-22,7.756563245823389,7.756563245823389
1873-10-23,7.756563245823389,7.756563245823389
1873-10-24,7.756563245823389,7.756563245823389
1873-10-27,7.756563245823389,7.756563245823389
1873-10-28,7.756563245823389,7.756563245823389
1873-10-29,7.756563245823389,7.756563245823389
1873-10-30,7.756563245823389,7.756563245823389
